TOP,SCORE,ARM_CODART,ART_NOMBRE,PRINCIPIO_ACTIVO,FRACCION_MEDINA,COD_PROD_DIGEMID,NOMBRE_DIGEMID,CONCENT_DIGEMID,IFA_DIGEMID,FRACCION_DIGEMID
1,0.9124,1781768.0,BAGOFLOX 750mg x 5 TAB,LEVOFLOXACINO 500MG - TAB,5.0,41794,BAGOFLOX 750,750 mg,LEVOFLOXACINO HEMIHIDRATO,5
2,0.826,1781768.0,BAGOFLOX 750mg x 5 TAB,LEVOFLOXACINO 500MG - TAB,5.0,41793,BAGOFLOX 500,500 mg,LEVOFLOXACINO HEMIHIDRATO,14
1,0.9758,1781875.0,GLICENEX DUO 500/5mg x 30 COMP,GLIBENCLAMIDA - TABLETA,30.0,41808,GLICENEX DUO,5 mg + 500 mg,GLIBENCLAMIDA + CLORHIDRATO DE METFORMINA,30
2,0.9034,1781875.0,GLICENEX DUO 500/5mg x 30 COMP,GLIBENCLAMIDA - TABLETA,30.0,50422,GLICENEX DUO 500/2.5,500 mg + 2.5 mg,GLIBENCLAMIDA + CLORHIDRATO DE METFORMINA,30
3,0.8786,1781875.0,GLICENEX DUO 500/5mg x 30 COMP,GLIBENCLAMIDA - TABLETA,30.0,41807,GLICENEX,500 mg,CLORHIDRATO DE METFORMINA,30
1,0.8136,1782561.0,ELITON VIT GOTAS x 20 ML,<NINGUNO>,1.0,38742,ELITON,25 mg/ mL,CITRATO DE AMONIO Y HIERRO (III),1
1,0.8673,1783675.0,ULCEMEX 40mg x 14 CAP,<NINGUNO>,14.0,48454,ULCEMEX,40 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,14
2,0.8228,1783675.0,ULCEMEX 40mg x 14 CAP,<NINGUNO>,14.0,48455,ULCEMEX,20 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,14
1,0.9818,1784254.0,CEFRADINA 500mg x 120 CAP - FARMINDUSTRIA,CEFRADINA - TABLETA,120.0,51669,CEFRADINA,500 mg,CEFRADINA,120
2,0.9364,1784254.0,CEFRADINA 500mg x 120 CAP - FARMINDUSTRIA,CEFRADINA - TABLETA,120.0,45519,CEFRADINA,500 mg,CEFRADINA MONOHIDRATO,120
3,0.85,1784254.0,CEFRADINA 500mg x 120 CAP - FARMINDUSTRIA,CEFRADINA - TABLETA,120.0,51035,CEFRADINA,250 mg/ 5 mL,CEFRADINA,1
1,0.8677,1784468.0,"LIBBERA ""D"" JBE x 60 ML",PSEUDOEFREDRINA JARABE,1.0,50916,LIBBERA D,(2.5 mg + 30 mg)/ 5 mL,LORATADINA,1
2,0.8677,1784468.0,"LIBBERA ""D"" JBE x 60 ML",PSEUDOEFREDRINA JARABE,1.0,61838,LIBBERA D,(2.5 mg + 30 mg)/ 5 mL,LORATADINA,1
3,0.8534,1784468.0,"LIBBERA ""D"" JBE x 60 ML",PSEUDOEFREDRINA JARABE,1.0,50915,LIBBERA D,5 mg + 30 mg,LORATADINA,1
1,0.8759,1784575.0,"LIBBERA ""D"" GOTAS x 15 ML",PSEUDOEFREDRINA 30MG GOTAS,1.0,39867,LIBBERA,5 mg/ mL,LEVOCETIRIZINA DICLORHIDRATO,1
2,0.8759,1784575.0,"LIBBERA ""D"" GOTAS x 15 ML",PSEUDOEFREDRINA 30MG GOTAS,1.0,61166,LIBBERA,5 mg/ mL,LEVOCETIRIZINA DICLORHIDRATO,1
3,0.8759,1784575.0,"LIBBERA ""D"" GOTAS x 15 ML",PSEUDOEFREDRINA 30MG GOTAS,1.0,61801,LIBBERA,5 mg/ mL,LEVOCETIRIZINA DICLORHIDRATO,1
1,0.9167,1785368.0,KENAFRENT LOCION TOPICA 0.025% x 60 ML - SIEGFRIED,<NINGUNO>,1.0,45017,KENAFRENT,0.025 %,TRIAMCINOLONA ACETONIDO,1
2,0.9167,1785368.0,KENAFRENT LOCION TOPICA 0.025% x 60 ML - SIEGFRIED,<NINGUNO>,1.0,49429,KENAFRENT,0.025 %,TRIAMCINOLONA ACETONIDO,1
3,0.9167,1785368.0,KENAFRENT LOCION TOPICA 0.025% x 60 ML - SIEGFRIED,<NINGUNO>,1.0,56910,KENAFRENT,0.025 %,TRIAMCINOLONA ACETONIDO,1
1,0.9,1785689.0,GASTRORAL SUSP. x 200 ML,MAGALDRATO/SIMETICONA JARABE,1.0,48647,GASTRORAL,800 mg + 60 mg/ 10 mL,MAGALDRATO + SIMETICONA,1
2,0.8567,1785689.0,GASTRORAL SUSP. x 200 ML,MAGALDRATO/SIMETICONA JARABE,1.0,48954,GASTRORAL,800 mg + 40 mg,MAGALDRATO + SIMETICONA,120
1,0.8008,1790554.0,ALEXCEF 500mg x 100 CAP. - SIEGFRIED,<NINGUNO>,100.0,41178,ALEXCEF,500 mg,CEFALEXINA MONOHIDRATO,100
1,0.8773,1792140.0,CIMOCAL 500mg x 100 TAB,<NINGUNO>,100.0,36856,CIMOCAL,500 mg,CIPROFLOXACINO CLORHIDRATO,100
1,1.0009,1792247.0,ENALAPRIL 20mg x 100 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,100.0,39447,ENALAPRIL,20 mg,ENALAPRIL MALEATO,100
2,0.9564,1792247.0,ENALAPRIL 20mg x 100 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,100.0,35636,ENALAPRIL,10 mg,ENALAPRIL MALEATO,100
3,0.9509,1792247.0,ENALAPRIL 20mg x 100 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,100.0,44230,ENALAPRIL,20 mg,ENALAPRIL MALEATO,30
1,0.9201,1792354.0,CONAZOL 150MG x 2 TAB,<NINGUNO>,2.0,39351,CONAZOL,150 mg,FLUCONAZOL,2
1,0.9714,1792461.0,ENALAPRIL 5mg x 20 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,20.0,39609,ENALAPRIL,5 mg,ENALAPRIL,20
2,0.8731,1792461.0,ENALAPRIL 5mg x 20 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,20.0,35636,ENALAPRIL,10 mg,ENALAPRIL MALEATO,100
3,0.8731,1792461.0,ENALAPRIL 5mg x 20 TAB - FARMINDUSTRIA,ENALAPRIL 10MG TABLETA,20.0,39447,ENALAPRIL,20 mg,ENALAPRIL MALEATO,100
1,0.9818,1793040.0,FLUCONAZOL 150mg x 100 CAP-PORTUGAL,FLUCONAZOL,100.0,4988,FLUCONAZOL,150 mg,FLUCONAZOL,100
2,0.9818,1793040.0,FLUCONAZOL 150mg x 100 CAP-PORTUGAL,FLUCONAZOL,100.0,39938,FLUCONAZOL,150 mg,FLUCONAZOL,100
3,0.9818,1793040.0,FLUCONAZOL 150mg x 100 CAP-PORTUGAL,FLUCONAZOL,100.0,40874,FLUCONAZOL,150 mg,FLUCONAZOL,100
1,1.0818,1793254.0,FLUCONAZOL 200mg x 4 CAP - GEN FAR,FLUCONAZOL,4.0,42483,FLUCONAZOL,200 mg,FLUCONAZOL,4
2,1.0818,1793254.0,FLUCONAZOL 200mg x 4 CAP - GEN FAR,FLUCONAZOL,4.0,58701,FLUCONAZOL,200 mg,FLUCONAZOL,4
3,0.9818,1793254.0,FLUCONAZOL 200mg x 4 CAP - GEN FAR,FLUCONAZOL,4.0,38392,FLUCONAZOL,200 mg,FLUCONAZOL,4
1,0.9462,1794047.0,GENTAMICINA 0.3% GOTAS - VITALINE,<NINGUNO>,1.0,42177,GENTAMICINA,0.3 %,GENTAMICINA SULFATO,1
2,0.9462,1794047.0,GENTAMICINA 0.3% GOTAS - VITALINE,<NINGUNO>,1.0,55952,GENTAMICINA,0.3 %,GENTAMICINA SULFATO,1
3,0.8462,1794047.0,GENTAMICINA 0.3% GOTAS - VITALINE,<NINGUNO>,1.0,36968,GENTAMICINA,0.3 %,GENTAMICINA SULFATO,1
1,0.9714,1794368.0,GLIBENCLAMIDA 5mg x 100 TAB - IQFARMA,GLIBENCLAMIDA - TABLETA,100.0,37580,GLIBENCLAMIDA,5 mg,GLIBENCLAMIDA,100
2,0.9714,1794368.0,GLIBENCLAMIDA 5mg x 100 TAB - IQFARMA,GLIBENCLAMIDA - TABLETA,100.0,41756,GLIBENCLAMIDA,5 mg,GLIBENCLAMIDA,100
3,0.9714,1794368.0,GLIBENCLAMIDA 5mg x 100 TAB - IQFARMA,GLIBENCLAMIDA - TABLETA,100.0,51132,GLIBENCLAMIDA,5 mg,GLIBENCLAMIDA,100
1,0.8333,1795054.0,DESLORATADINA 2.5mg /5ML JBE x 60 ML- GENFAR,<NINGUNO>,1.0,41985,DESLORATADINA,2.5 mg/ 5 mL,DESLORATADINA,1
2,0.8333,1795054.0,DESLORATADINA 2.5mg /5ML JBE x 60 ML- GENFAR,<NINGUNO>,1.0,60302,DESLORATADINA,2.5 mg/ 5 mL,DESLORATADINA,1
1,0.9263,1795589.0,LORATADINA 5mg/5ml JBE x 60ml - PORTUGAL,LORATADINA TABLETA,1.0,38234,LORATADINA,5 mg/ 5 mL,LORATADINA,1
2,0.9263,1795589.0,LORATADINA 5mg/5ml JBE x 60ml - PORTUGAL,LORATADINA TABLETA,1.0,39309,LORATADINA,5 mg/ 5 mL,LORATADINA,1
3,0.9263,1795589.0,LORATADINA 5mg/5ml JBE x 60ml - PORTUGAL,LORATADINA TABLETA,1.0,40884,LORATADINA,5 mg/ 5 mL,LORATADINA,1
1,0.8333,1796061.0,SINCOL GOTAS x 15 ML,<NINGUNO>,1.0,37772,SINCOL,5 mg/ mL,PARGEVERINA CLORHIDRATO,1
1,0.8753,1796382.0,PIRANTEL 250mg x 60 TAB - GEN FAR,<NINGUNO>,60.0,40167,PIRANTEL,250 mg,PIRANTEL PAMOATO,60
2,0.8753,1796382.0,PIRANTEL 250mg x 60 TAB - GEN FAR,<NINGUNO>,60.0,58695,PIRANTEL,250 mg,PIRANTEL PAMOATO,60
1,0.8389,1796489.0,PIRANTEL PAMOATO 250mg x 15 ML SUSPENSION - GEN FAR,<NINGUNO>,1.0,56389,PIRANTEL,250 mg/ 5 mL,PIRANTEL PAMOATO,1
2,0.8389,1796489.0,PIRANTEL PAMOATO 250mg x 15 ML SUSPENSION - GEN FAR,<NINGUNO>,1.0,59866,PIRANTEL,250 mg/ 5 mL,PIRANTEL PAMOATO,1
1,0.8201,1797496.0,SECNIDAZOL 500mg x 4 TAB - FARMINDUSTRIA,<NINGUNO>,4.0,43894,SECNIDAZOL,500 mg,SECNIDAZOL,4
2,0.8201,1797496.0,SECNIDAZOL 500mg x 4 TAB - FARMINDUSTRIA,<NINGUNO>,4.0,45346,SECNIDAZOL,500 mg,SECNIDAZOL,4
3,0.8201,1797496.0,SECNIDAZOL 500mg x 4 TAB - FARMINDUSTRIA,<NINGUNO>,4.0,52307,SECNIDAZOL,500 mg,SECNIDAZOL,4
1,0.8026,1799624.0,"DEXAFLAM 2,0mg x 100 ML ROXFARMA",<NINGUNO>,1.0,38295,DEXAFLAM,0.5 mg/ 5 mL,DEXAMETASONA,1
2,0.8026,1799624.0,"DEXAFLAM 2,0mg x 100 ML ROXFARMA",<NINGUNO>,1.0,52805,DEXAFLAM,0.5 mg/ 5 mL,DEXAMETASONA,1
3,0.8026,1799624.0,"DEXAFLAM 2,0mg x 100 ML ROXFARMA",<NINGUNO>,1.0,60609,DEXAFLAM,0.5 mg/ 5 mL,DEXAMETASONA,1
1,0.8398,1799731.0,"LAXULOSA 33,3 GR FRASCO x 120 ML",<NINGUNO>,1.0,37943,LAXULOSA,3.33 g/ 5 mL,LACTULOSA,1
2,0.8398,1799731.0,"LAXULOSA 33,3 GR FRASCO x 120 ML",<NINGUNO>,1.0,60561,LAXULOSA,3.33 g/ 5 mL,LACTULOSA,1
1,0.8452,1799838.0,NOTFEBRIL 250mg JBE x 60ml - ROXFARMA,<NINGUNO>,1.0,56692,NOTFEBRIL®,250 mg/ 5 mL,METAMIZOL SODICO MONOHIDRATO,1
1,1.0,1800063.0,SUCRAGANT SUSPENSION x 200 ML,SUCRALFATO,1.0,38045,SUCRAGANT,1 g/ 5 mL,SUCRALFATO,1
2,1.0,1800063.0,SUCRAGANT SUSPENSION x 200 ML,SUCRALFATO,1.0,60603,SUCRAGANT,1 g/ 5 mL,SUCRALFATO,1
1,1.0818,1800277.0,FUCOMISOL 150MG x 2 CAP,FLUCONAZOL,2.0,47674,FUCOMISOL,150 mg,FLUCONAZOL,2
1,0.9778,1800384.0,VOMIXTAL 50mg x 100 TAB,DIMENHIDRINATO - TABLETA,100.0,38711,VOMIXTAL,50 mg,DIMENHIDRINATO,100
2,0.9778,1800384.0,VOMIXTAL 50mg x 100 TAB,DIMENHIDRINATO - TABLETA,100.0,53511,VOMIXTAL,50 mg,DIMENHIDRINATO,100
1,0.8561,1800491.0,ROXTRIM PEDIATRICO x 60 ML,SULF + TRIM.200/40MG.JARABE,1.0,41910,ROXTRIM PEDIATRICO,200 mg + 40 mg/ 5 mL,SULFAMETOXAZOL + TRIMETOPRIMA,1
2,0.8561,1800491.0,ROXTRIM PEDIATRICO x 60 ML,SULF + TRIM.200/40MG.JARABE,1.0,60602,ROXTRIM PEDIATRICO,200 mg + 40 mg/ 5 mL,SULFAMETOXAZOL + TRIMETOPRIMA,1
1,0.9434,1800605.0,VICLORAX 100mg x 100 CAP,DOXICICLINA TABLETA,100.0,44955,VICLORAX,100 mg,DOXICICLINA HICLATO,100
2,0.9434,1800605.0,VICLORAX 100mg x 100 CAP,DOXICICLINA TABLETA,100.0,52475,VICLORAX,100 mg,DOXICICLINA HICLATO,100
1,0.8351,1806112.0,ZETALER GOTAS x 15 ML,<NINGUNO>,1.0,38554,ZETALER,5 mg/ 5 mL,CETIRIZINA CLORHIDRATO,1
2,0.8351,1806112.0,ZETALER GOTAS x 15 ML,<NINGUNO>,1.0,60008,ZETALER,5 mg/ 5 mL,CETIRIZINA CLORHIDRATO,1
3,0.8215,1806112.0,ZETALER GOTAS x 15 ML,<NINGUNO>,1.0,35719,ZETALER,10 mg/ mL,CETIRIZINA DICLORHIDRATO,1
1,0.9897,1806433.0,GLICENEX DUO 500/2.5mg x 30 TAB,GLIBENCLAMIDA - TABLETA,30.0,41808,GLICENEX DUO,5 mg + 500 mg,GLIBENCLAMIDA + CLORHIDRATO DE METFORMINA,30
2,0.9737,1806433.0,GLICENEX DUO 500/2.5mg x 30 TAB,GLIBENCLAMIDA - TABLETA,30.0,50422,GLICENEX DUO 500/2.5,500 mg + 2.5 mg,GLIBENCLAMIDA + CLORHIDRATO DE METFORMINA,30
3,0.8543,1806433.0,GLICENEX DUO 500/2.5mg x 30 TAB,GLIBENCLAMIDA - TABLETA,30.0,41807,GLICENEX,500 mg,CLORHIDRATO DE METFORMINA,30
1,1.0009,1806540.0,"NEURYL 2,5mg GOTAS x 20 ML",CLONAZEPAN 2.5MG,1.0,39983,NEURYL,2.5 mg/ mL,CLONAZEPAM,1
2,1.0009,1806540.0,"NEURYL 2,5mg GOTAS x 20 ML",CLONAZEPAN 2.5MG,1.0,58099,NEURYL,2.5 mg/ mL,CLONAZEPAM,1
3,0.9462,1806540.0,"NEURYL 2,5mg GOTAS x 20 ML",CLONAZEPAN 2.5MG,1.0,48205,NEURYL 2,2 mg,CLONAZEPAM,1
1,1.0556,1807226.0,GASEOPLUS 80mg x 15 ML GOTAS,MAGALDRATO/SIMETICONA GOTAS,1.0,37303,GASEOPLUS,80 mg/ mL,SIMETICONA,1
2,1.0556,1807226.0,GASEOPLUS 80mg x 15 ML GOTAS,MAGALDRATO/SIMETICONA GOTAS,1.0,61607,GASEOPLUS,80 mg/ mL,SIMETICONA,1
3,0.9306,1807226.0,GASEOPLUS 80mg x 15 ML GOTAS,MAGALDRATO/SIMETICONA GOTAS,1.0,42464,GASEOPLUS FRESA,80 mg/ mL,SIMETICONA,1
1,1.0714,1808875.0,DEXAMETASONA TAB. 1mg x 100 - INDUQUIMICA,DEXAMETASONA TABLETAS,100.0,37907,DEXAMETASONA,1 mg,DEXAMETASONA,100
2,1.0143,1808875.0,DEXAMETASONA TAB. 1mg x 100 - INDUQUIMICA,DEXAMETASONA TABLETAS,100.0,38611,DEXAMETASONA,4 mg,DEXAMETASONA,100
3,0.9889,1808875.0,DEXAMETASONA TAB. 1mg x 100 - INDUQUIMICA,DEXAMETASONA TABLETAS,100.0,38184,DEXAMETASONA,0.5 mg,DEXAMETASONA,100
1,0.8673,1808982.0,ESOMEPRAZOL 20mg x 10 TAB - GEN FAR,<NINGUNO>,10.0,43922,ESOMEPRAZOL,20 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,10
2,0.8673,1808982.0,ESOMEPRAZOL 20mg x 10 TAB - GEN FAR,<NINGUNO>,10.0,58788,ESOMEPRAZOL,20 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,10
3,0.8228,1808982.0,ESOMEPRAZOL 20mg x 10 TAB - GEN FAR,<NINGUNO>,10.0,43921,ESOMEPRAZOL,40 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,10
1,0.8,1809561.0,NORFLOXACINO + FENAZOPIRIDINA x 100 CAP-PORTUGAL,NORFLOXACINO 400MG.TABLETA,100.0,40888,NORFLOXACINO,400 mg,NORFLOXACINO,100
2,0.8,1809561.0,NORFLOXACINO + FENAZOPIRIDINA x 100 CAP-PORTUGAL,NORFLOXACINO 400MG.TABLETA,100.0,49493,NORFLOXACINO + FENAZOPIRIDINA,400 mg + 100 mg,NORFLOXACINO,100
1,0.8215,1815861.0,AMIZAL 45mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,42740,AMIZAL,45 mg,IDEBENONA,30
2,0.8215,1815861.0,AMIZAL 45mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,47839,AMIZAL,45 mg,IDEBENONA,30
1,0.9778,1817340.0,CAPTOPRIL 50mg x 100 TAB - INDUQUIMICA,CAPTOPRIL TABLETA,100.0,44978,CAPTOPRIL,50 mg,CAPTOPRIL,100
2,0.9333,1817340.0,CAPTOPRIL 50mg x 100 TAB - INDUQUIMICA,CAPTOPRIL TABLETA,100.0,37108,CAPTOPRIL,25 mg,CAPTOPRIL,100
3,0.9333,1817340.0,CAPTOPRIL 50mg x 100 TAB - INDUQUIMICA,CAPTOPRIL TABLETA,100.0,37341,CAPTOPRIL,25 mg,CAPTOPRIL,100
1,0.9524,1818454.0,AMOXICILINA 125mg SUSP x 60ml - IQFARMA,AMOXICILINA JARABE,1.0,50857,AMOXICILINA,125 mg/ 5 mL,AMOXICILINA,1
2,0.9139,1818454.0,AMOXICILINA 125mg SUSP x 60ml - IQFARMA,AMOXICILINA JARABE,1.0,39715,AMOXICILINA,125 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
3,0.9139,1818454.0,AMOXICILINA 125mg SUSP x 60ml - IQFARMA,AMOXICILINA JARABE,1.0,57729,AMOXICILINA,125 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
1,0.8615,1819354.0,DOXY-100 CAJA x 100 TABLETAS,DOXICICLINA TABLETA,100.0,43991,DOXY 100,100 mg,DOXICICLINA HICLATO,100
2,0.8115,1819354.0,DOXY-100 CAJA x 100 TABLETAS,DOXICICLINA TABLETA,100.0,47179,DOXY 100,100 mg,DOXICICLINA HICLATO,30
1,0.8089,1820398.0,MEDIVEL CREMA VAGINAL x 60 GR,<NINGUNO>,1.0,50881,MEDIVEL,2 g + 3 g,METRONIDAZOL,1
1,0.8643,1821840.0,CLINDESS DUO x 7 OVULOS,CLINDAMICINA TABLETA,7.0,48641,CLINDESS DUO,,CLINDAMICINA FOSFATO,7
2,0.8643,1821840.0,CLINDESS DUO x 7 OVULOS,CLINDAMICINA TABLETA,7.0,51712,CLINDESS,100 mg,CLINDAMICINA FOSFATO,7
3,0.85,1821840.0,CLINDESS DUO x 7 OVULOS,CLINDAMICINA TABLETA,7.0,57066,CLINDESS,600 mg/ 4 mL,CLINDAMICINA,25
1,0.8643,1822633.0,CLUVAX VAG. x 3 OVULOS,CLINDAMICINA TABLETA,3.0,45134,CLUVAX,100 mg/ 132 mg,CLINDAMICINA FOSFATO + CLOTRIMAZOL,3
1,1.0124,1824219.0,LEVONELLE 750mg x 5 TAB,LEVOFLOXACINO 500MG - TAB,5.0,38374,LEVONELLE,750 mg,LEVOFLOXACINO HEMIHIDRATO,5
2,0.926,1824219.0,LEVONELLE 750mg x 5 TAB,LEVOFLOXACINO 500MG - TAB,5.0,38325,LEVONELLE,500 mg,LEVOFLOXACINO HEMIHIDRATO,7
1,1.0124,1824326.0,LEVONELLE 500mg x 7 TAB,LEVOFLOXACINO 500MG - TAB,7.0,38325,LEVONELLE,500 mg,LEVOFLOXACINO HEMIHIDRATO,7
2,0.926,1824326.0,LEVONELLE 500mg x 7 TAB,LEVOFLOXACINO 500MG - TAB,7.0,38374,LEVONELLE,750 mg,LEVOFLOXACINO HEMIHIDRATO,5
1,0.8125,1824540.0,TOSALBRON INFANTIL JBE x 100 ML,<NINGUNO>,1.0,39131,TOSALBRON INFANTIL,28 mg/ 5 mL,OXOLAMINA,1
1,0.8008,1826661.0,SPORIDEX 500mg x 100 CAP,<NINGUNO>,100.0,45839,SPORIDEX,500 mg,CEFALEXINA MONOHIDRATO,100
1,0.8631,1837461.0,VALSARTAN 160mg x 14 TAB - GENFAR,<NINGUNO>,14.0,40194,VALSARTAN,160 mg,VALSARTAN,14
2,0.8631,1837461.0,VALSARTAN 160mg x 14 TAB - GENFAR,<NINGUNO>,14.0,59012,VALSARTAN,160 mg,VALSARTAN,14
3,0.8013,1837461.0,VALSARTAN 160mg x 14 TAB - GENFAR,<NINGUNO>,14.0,40195,VALSARTAN,80 mg,VALSARTAN,14
1,0.8011,1838896.0,SALBUVENT 100MG x 250 DOSIS AEROSOL,<NINGUNO>,1.0,43744,SALBUVENT,100 mcg/ dosis,SALBUTAMOL SULFATO,1
2,0.8011,1838896.0,SALBUVENT 100MG x 250 DOSIS AEROSOL,<NINGUNO>,1.0,43745,SALBUVENT,100 mcg/ dosis,SALBUTAMOL SULFATO,1
3,0.8011,1838896.0,SALBUVENT 100MG x 250 DOSIS AEROSOL,<NINGUNO>,1.0,60208,SALBUVENT,100 mcg/ dosis,SALBUTAMOL SULFATO,1
1,0.8944,1840091.0,LANCIPROX 0.3% GTAS x 5ML,<NINGUNO>,1.0,38415,LANCIPROX,0.3 %,CIPROFLOXACINO CLORHIDRATO MONOHIDRATO,1
2,0.8944,1840091.0,LANCIPROX 0.3% GTAS x 5ML,<NINGUNO>,1.0,48405,LANCIPROX,0.3 %,CIPROFLOXACINO CLORHIDRATO MONOHIDRATO,1
3,0.8944,1840091.0,LANCIPROX 0.3% GTAS x 5ML,<NINGUNO>,1.0,55780,LANCIPROX,0.3 %,CIPROFLOXACINO CLORHIDRATO MONOHIDRATO,1
1,0.8795,1842326.0,AMIKACINA 500mg x 25 AMP - FARMINDUSTRIA,AMIKACINA AMPOLLA,25.0,38211,AMIKACINA,500 mg/ 2 mL,AMIKACINA SULFATO,25
2,0.8795,1842326.0,AMIKACINA 500mg x 25 AMP - FARMINDUSTRIA,AMIKACINA AMPOLLA,25.0,43739,AMIKACINA,500 mg/ 2 mL,AMIKACINA SULFATO,25
3,0.875,1842326.0,AMIKACINA 500mg x 25 AMP - FARMINDUSTRIA,AMIKACINA AMPOLLA,25.0,50875,AMIKACINA,500 mg/ 2 mL,AMIKACINA,10
1,0.9818,1842433.0,ACICLOVIR 200mg x 100 TAB - FARMINDUSTRIA,ACICLOVIR - TABLETA,100.0,26313,ACICLOVIR,200 mg,ACICLOVIR,100
2,0.9818,1842433.0,ACICLOVIR 200mg x 100 TAB - FARMINDUSTRIA,ACICLOVIR - TABLETA,100.0,38048,ACICLOVIR,200 mg,ACICLOVIR,100
3,0.9818,1842433.0,ACICLOVIR 200mg x 100 TAB - FARMINDUSTRIA,ACICLOVIR - TABLETA,100.0,38078,ACICLOVIR,200 mg,ACICLOVIR,100
1,0.9961,1842861.0,CLINDAMICINA 300mg x 120 CAP - FARMINDUSTRIA,CLINDAMICINA TABLETA,120.0,43374,CLINDAMICINA,300 mg,CLINDAMICINA CLORHIDRATO,100
2,0.9461,1842861.0,CLINDAMICINA 300mg x 120 CAP - FARMINDUSTRIA,CLINDAMICINA TABLETA,120.0,37562,CLINDAMICINA,300 mg,CLINDAMICINA CLORHIDRATO,120
3,0.8961,1842861.0,CLINDAMICINA 300mg x 120 CAP - FARMINDUSTRIA,CLINDAMICINA TABLETA,120.0,37049,CLINDAMICINA,300 mg,CLINDAMICINA CLORHIDRATO,100
1,1.0818,1843440.0,FLUIBRONCOL ORAL 600MG x 20 SOBRES,ACETILCISTEINA ORAL,20.0,48540,FLUIBRONCOL,600 mg,ACETILCISTEINA,20
2,1.0231,1843440.0,FLUIBRONCOL ORAL 600MG x 20 SOBRES,ACETILCISTEINA ORAL,20.0,53915,FLUIBRONCOL ORAL,200 mg/ g,ACETILCISTEINA,20
3,0.9731,1843440.0,FLUIBRONCOL ORAL 600MG x 20 SOBRES,ACETILCISTEINA ORAL,20.0,35547,FLUIBRONCOL ORAL,200 mg/ g,ACETILCISTEINA,30
1,0.8895,1844019.0,LOSARTAN 50mg x 60 TAB - TEVA,LOSARTAN 50MG TAB,60.0,39620,LOSARTAN,50 mg,LOSARTAN POTASICO,60
2,0.8895,1844019.0,LOSARTAN 50mg x 60 TAB - TEVA,LOSARTAN 50MG TAB,60.0,42646,LOSARTAN,50 mg,LOSARTAN POTASICO,60
3,0.8895,1844019.0,LOSARTAN 50mg x 60 TAB - TEVA,LOSARTAN 50MG TAB,60.0,57357,LOSARTAN,50 mg,LOSARTAN POTASICO,60
1,0.8308,1844768.0,BRIMODIN 100MG/5ML x 120ML -IQFARMA,<NINGUNO>,1.0,50162,BRIMODIN,100 mg/ 5 mL,N-ACETIL L-CISTEINA,1
2,0.8207,1844768.0,BRIMODIN 100MG/5ML x 120ML -IQFARMA,<NINGUNO>,1.0,40561,BRIMODIN,100 mg/ 5 mL,ACETILCISTEINA,1
1,0.9385,1845882.0,PARDIL 100MG/5ML x 60 ML,NITAZOXANIDA,1.0,38180,PARDIL,100 mg/ 5 mL,NITAZOXANIDA,1
2,0.9385,1845882.0,PARDIL 100MG/5ML x 60 ML,NITAZOXANIDA,1.0,38191,PARDIL,100 mg/ 5 mL,NITAZOXANIDA,1
3,0.8262,1845882.0,PARDIL 100MG/5ML x 60 ML,NITAZOXANIDA,1.0,38203,PARDIL,500 mg,NITAZOXANIDA,6
1,0.9318,1845989.0,PARDIL 500MG x 6TAB,NITAZOXANIDA,1.0,38203,PARDIL,500 mg,NITAZOXANIDA,6
2,0.9,1845989.0,PARDIL 500MG x 6TAB,NITAZOXANIDA,1.0,38180,PARDIL,100 mg/ 5 mL,NITAZOXANIDA,1
3,0.9,1845989.0,PARDIL 500MG x 6TAB,NITAZOXANIDA,1.0,38191,PARDIL,100 mg/ 5 mL,NITAZOXANIDA,1
1,0.9143,1851005.0,DOLITO SUSPENSION x 60 ML,IBUPROFENO JARABE,1.0,51251,DOLITO,100 mg/ 5 mL,IBUPROFENO,1
2,0.8591,1851005.0,DOLITO SUSPENSION x 60 ML,IBUPROFENO JARABE,1.0,39499,DOLITO,200 mg,IBUPROFENO,100
1,0.8969,1857047.0,DRINEXIN 60mg x 20 AMP. (ORFENADRINA),ORFENADRINA - AMPOLLA,20.0,50326,DRINEXIN 60,60 mg/ 2 mL,ORFENADRINA CITRATO,20
2,0.8469,1857047.0,DRINEXIN 60mg x 20 AMP. (ORFENADRINA),ORFENADRINA - AMPOLLA,20.0,46084,DRINEXIN 60,60 mg/ 2 mL,ORFENADRINA CITRATO,1
1,0.9056,1858375.0,HUMED 0.3% GOTAS. OFT. x 15 ML,<NINGUNO>,1.0,27635,HUMED,0.3 %,HIPROMELOSA,1
